label,text
曇後一時晴,2014/2/12
曇,2014/2/13
雪,2014/2/14
大雨後曇,2014/2/15
晴一時曇,2014/2/16
晴,2014/2/17
薄曇後晴,2014/2/18
薄曇一時晴,2014/2/19
薄曇,2014/2/20
快晴,2014/2/21
晴一時曇,2014/2/22
曇後一時晴,2014/2/23
曇後一時晴,2014/2/24
快晴,2014/2/25
晴,2014/2/26
雨後曇,2014/2/27
曇時々晴,2014/2/28
雨後曇,2014/3/1
雨一時曇,2014/3/2
曇一時雨後晴,2014/3/3
晴後時々薄曇,2014/3/4
雨,2014/3/5
晴,2014/3/6
晴時々曇一時雪,2014/3/7
快晴,2014/3/8
曇後晴,2014/3/9
晴後曇,2014/3/10
快晴,2014/3/11
晴後一時薄曇,2014/3/12
雨一時曇,2014/3/13
曇,2014/3/14
晴,2014/3/15
快晴,2014/3/16
快晴,2014/3/17
晴,2014/3/18
曇一時晴,2014/3/19
雨,2014/3/20
晴後一時曇,2014/3/21
晴,2014/3/22
晴,2014/3/23
快晴,2014/3/24
快晴,2014/3/25
曇,2014/3/26
雨時々曇,2014/3/27
快晴,2014/3/28
薄曇,2014/3/29
雨一時曇,2014/3/30
晴時々薄曇,2014/3/31
晴時々薄曇,2014/4/1
薄曇一時晴,2014/4/2
大雨,2014/4/3
晴時々曇一時雨、雷を伴う,2014/4/4
晴一時曇,2014/4/5
晴時々曇一時雨、雷を伴う,2014/4/6
晴後一時薄曇,2014/4/7
快晴,2014/4/8
晴後一時薄曇,2014/4/9
晴,2014/4/10
晴,2014/4/11
晴時々薄曇,2014/4/12
薄曇,2014/4/13
晴一時曇,2014/4/14
快晴,2014/4/15
薄曇,2014/4/16
晴後時々薄曇,2014/4/17
雨時々曇,2014/4/18
晴後曇,2014/4/19
曇後一時雨,2014/4/20
雨一時曇,2014/4/21
曇一時晴後時々雨,2014/4/22
晴,2014/4/23
晴,2014/4/24
晴後一時薄曇,2014/4/25
快晴,2014/4/26
晴,2014/4/27
曇,2014/4/28
曇後一時雨,2014/4/29
雨,2014/4/30
曇一時雨後晴,2014/5/1
晴,2014/5/2
晴後薄曇,2014/5/3
晴後一時薄曇,2014/5/4
雨時々曇,2014/5/5
曇一時雨,2014/5/6
晴,2014/5/7
薄曇,2014/5/8
晴後一時雨、雷・ひょうを伴う,2014/5/9
晴,2014/5/10
晴時々薄曇,2014/5/11
薄曇,2014/5/12
雨後曇一時晴,2014/5/13
薄曇,2014/5/14
曇時々雨後一時晴,2014/5/15
晴後一時雨,2014/5/16
晴,2014/5/17
晴一時薄曇,2014/5/18
薄曇,2014/5/19
薄曇,2014/5/20
大雨,2014/5/21
晴時々雨、雷を伴う,2014/5/22
薄曇,2014/5/23
晴後一時薄曇,2014/5/24
薄曇,2014/5/25
薄曇,2014/5/26
曇一時雨,2014/5/27
薄曇,2014/5/28
晴時々薄曇,2014/5/29
薄曇後晴,2014/5/30
快晴,2014/5/31
快晴,2014/6/1
晴後薄曇,2014/6/2
薄曇,2014/6/3
晴時々薄曇,2014/6/4
雨時々曇,2014/6/5
大雨,2014/6/6
雨,2014/6/7
雨後時々曇,2014/6/8
曇後時々雨,2014/6/9
曇,2014/6/10
雨時々曇,2014/6/11
雨後時々曇,2014/6/12
晴後一時雨、雷を伴う,2014/6/13
晴後一時薄曇,2014/6/14
晴,2014/6/15
薄曇時々晴,2014/6/16
薄曇,2014/6/17
曇時々雨,2014/6/18
晴,2014/6/19
薄曇時々晴,2014/6/20
曇,2014/6/21
雨後曇,2014/6/22
曇,2014/6/23
曇時々雨、雷を伴う,2014/6/24
曇時々雨、雷を伴う,2014/6/25
曇,2014/6/26
曇時々雨,2014/6/27
雨時々曇,2014/6/28
曇時々雨後一時晴、雷を伴う,2014/6/29
曇,2014/6/30
曇後晴,2014/7/1
晴時々曇,2014/7/2
曇後一時雨,2014/7/3
雨時々曇,2014/7/4
曇時々雨,2014/7/5
薄曇,2014/7/6
雨時々曇,2014/7/7
晴,2014/7/8
曇時々雨,2014/7/9
曇後一時雨,2014/7/10
曇時々晴,2014/7/11
晴後一時薄曇,2014/7/12
曇,2014/7/13
曇一時雨後晴,2014/7/14
晴一時曇,2014/7/15
晴,2014/7/16
曇一時晴,2014/7/17
曇,2014/7/18
曇時々雨,2014/7/19
曇後一時大雨、雷を伴う,2014/7/20
曇後時々晴,2014/7/21
薄曇一時晴,2014/7/22
薄曇,2014/7/23
曇後一時雨,2014/7/24
晴,2014/7/25
晴,2014/7/26
晴後一時雨、雷を伴う,2014/7/27
晴一時曇,2014/7/28
晴,2014/7/29
晴,2014/7/30
晴,2014/7/31
薄曇時々晴,2014/8/1
晴,2014/8/2
晴後時々薄曇,2014/8/3
薄曇,2014/8/4
快晴,2014/8/5
快晴,2014/8/6
晴,2014/8/7
曇時々雨,2014/8/8
曇時々雨,2014/8/9
曇時々雨,2014/8/10
晴後一時曇,2014/8/11
曇後雨,2014/8/12
曇一時晴,2014/8/13
曇後雨,2014/8/14
薄曇,2014/8/15
曇時々雨,2014/8/16
曇,2014/8/17
曇後晴,2014/8/18
晴,2014/8/19
晴,2014/8/20
晴時々曇,2014/8/21
晴,2014/8/22
曇一時雨,2014/8/23
薄曇,2014/8/24
曇時々雨,2014/8/25
雨時々曇,2014/8/26
雨後時々曇,2014/8/27
雨後一時曇,2014/8/28
曇時々雨,2014/8/29
曇一時雨,2014/8/30
曇後一時晴,2014/8/31
雨一時曇,2014/9/1
晴後一時曇,2014/9/2
曇,2014/9/3
曇,2014/9/4
曇時々晴,2014/9/5
曇一時晴,2014/9/6
雨後曇,2014/9/7
曇時々雨,2014/9/8
晴時々曇,2014/9/9
曇後一時大雨、雷を伴う,2014/9/10
雨時々曇,2014/9/11
晴後一時曇,2014/9/12
曇後一時雨後晴,2014/9/13
晴,2014/9/14
曇,2014/9/15
晴時々曇,2014/9/16
曇,2014/9/17
曇,2014/9/18
薄曇,2014/9/19
曇時々雨,2014/9/20
晴一時薄曇,2014/9/21
晴時々曇,2014/9/22
晴時々薄曇,2014/9/23
曇後一時雨,2014/9/24
雨後時々曇,2014/9/25
晴,2014/9/26
曇時々晴,2014/9/27
晴,2014/9/28
快晴,2014/9/29
晴,2014/9/30
雨時々曇,2014/10/1
曇後一時雨,2014/10/2
晴,2014/10/3
曇,2014/10/4
大雨,2014/10/5
大雨後晴,2014/10/6
晴時々曇,2014/10/7
晴時々曇,2014/10/8
曇,2014/10/9
薄曇,2014/10/10
薄曇,2014/10/11
曇,2014/10/12
雨時々曇,2014/10/13
晴後一時曇,2014/10/14
雨一時曇,2014/10/15
曇時々晴,2014/10/16
快晴,2014/10/17
晴一時曇,2014/10/18
快晴,2014/10/19
晴後曇一時雨,2014/10/20
雨後曇,2014/10/21
雨,2014/10/22
雨時々曇,2014/10/23
晴一時曇,2014/10/24
晴,2014/10/25
曇時々晴,2014/10/26
曇後一時晴,2014/10/27
晴,2014/10/28
快晴,2014/10/29
晴時々曇,2014/10/30
曇一時雨,2014/10/31
雨,2014/11/1
晴後曇,2014/11/2
曇一時晴,2014/11/3
晴,2014/11/4
曇,2014/11/5
曇後一時雨,2014/11/6
晴,2014/11/7
曇一時雨,2014/11/8
曇一時雨,2014/11/9
晴後曇,2014/11/10
曇後時々雨,2014/11/11
曇時々雨後一時晴,2014/11/12
快晴,2014/11/13
快晴,2014/11/14
快晴,2014/11/15
晴時々薄曇,2014/11/16
曇一時晴,2014/11/17
晴,2014/11/18
快晴,2014/11/19
曇後雨,2014/11/20
晴時々曇,2014/11/21
快晴,2014/11/22
晴,2014/11/23
曇後一時晴,2014/11/24
雨,2014/11/25
雨,2014/11/26
晴,2014/11/27
曇一時晴,2014/11/28
雨時々曇後晴,2014/11/29
曇時々晴,2014/11/30
曇時々雨,2014/12/1
快晴,2014/12/2
晴,2014/12/3
曇後雨,2014/12/4
晴一時曇,2014/12/5
晴後一時曇,2014/12/6
晴一時薄曇,2014/12/7
晴,2014/12/8
快晴,2014/12/9
薄曇,2014/12/10
曇時々雨,2014/12/11
曇一時雨,2014/12/12
晴,2014/12/13
晴後一時みぞれ、あられを伴う,2014/12/14
晴後時々薄曇,2014/12/15
雨一時曇,2014/12/16
晴,2014/12/17
快晴,2014/12/18
快晴,2014/12/19
曇後雨,2014/12/20
曇時々晴,2014/12/21
快晴,2014/12/22
晴後一時薄曇,2014/12/23
薄曇後晴,2014/12/24
曇時々晴,2014/12/25
快晴,2014/12/26
快晴,2014/12/27
晴後薄曇,2014/12/28
雨後時々曇,2014/12/29
晴,2014/12/30
快晴,2014/12/31
曇時々晴一時雪,2015/1/1
晴時々曇,2015/1/2
快晴,2015/1/3
曇後晴,2015/1/4
快晴,2015/1/5
曇後時々雨,2015/1/6
晴時々曇,2015/1/7
快晴,2015/1/8
快晴,2015/1/9
快晴,2015/1/10
快晴,2015/1/11
快晴,2015/1/12
快晴,2015/1/13
晴後曇,2015/1/14
大雨一時曇,2015/1/15
晴後曇,2015/1/16
晴,2015/1/17
快晴,2015/1/18
晴,2015/1/19
快晴,2015/1/20
曇時々雪後雨,2015/1/21
雨一時曇,2015/1/22
晴一時曇,2015/1/23
曇,2015/1/24
晴後薄曇,2015/1/25
曇時々晴,2015/1/26
晴時々曇一時雨,2015/1/27
晴時々曇一時雪,2015/1/28
晴後曇,2015/1/29
雪一時みぞれ後雨,2015/1/30
快晴,2015/1/31
快晴,2015/2/1
快晴,2015/2/2
晴,2015/2/3
晴後時々薄曇,2015/2/4
雨時々みぞれ,2015/2/5
快晴,2015/2/6
曇,2015/2/7
曇一時雨,2015/2/8
曇後時々晴,2015/2/9
快晴,2015/2/10
晴,2015/2/11
快晴,2015/2/12
晴後曇,2015/2/13
快晴,2015/2/14
快晴,2015/2/15
薄曇時々晴,2015/2/16
雨時々曇一時雪,2015/2/17
雨、みぞれを伴う,2015/2/18
晴,2015/2/19
晴,2015/2/20
晴,2015/2/21
曇一時雨,2015/2/22
曇一時雨,2015/2/23
曇,2015/2/24
曇,2015/2/25
雨一時曇,2015/2/26
晴,2015/2/27
晴一時曇,2015/2/28
曇後雨,2015/3/1
快晴,2015/3/2
曇一時雨,2015/3/3
曇時々晴一時雨,2015/3/4
晴,2015/3/5
曇,2015/3/6
曇時々雨,2015/3/7
雨後曇,2015/3/8
雨一時曇,2015/3/9
曇時々晴後一時雨、みぞれを伴う,2015/3/10
晴,2015/3/11
晴一時薄曇,2015/3/12
晴,2015/3/13
曇一時晴,2015/3/14
曇後一時晴,2015/3/15
曇後一時雨,2015/3/16
晴後一時薄曇,2015/3/17
薄曇,2015/3/18
曇後雨,2015/3/19
曇,2015/3/20
曇一時雨後時々晴,2015/3/21
晴,2015/3/22
晴後曇,2015/3/23
晴,2015/3/24
快晴,2015/3/25
快晴,2015/3/26
快晴,2015/3/27
曇後晴,2015/3/28
曇一時雨,2015/3/29
快晴,2015/3/30
晴,2015/3/31
曇時々雨,2015/4/1
晴,2015/4/2
曇一時雨,2015/4/3
曇一時雨,2015/4/4
雨時々曇,2015/4/5
晴時々曇後一時雨,2015/4/6
雨,2015/4/7
雨一時みぞれ,2015/4/8
曇時々晴,2015/4/9
曇後一時雨,2015/4/10
雨後曇,2015/4/11
薄曇一時晴,2015/4/12
雨一時曇,2015/4/13
雨一時曇,2015/4/14
晴時々曇,2015/4/15
晴後薄曇,2015/4/16
晴時々曇一時雨,2015/4/17
薄曇一時晴,2015/4/18
曇後一時雨,2015/4/19
雨時々曇,2015/4/20
曇,2015/4/21
晴後曇一時雨,2015/4/22
晴,2015/4/23
薄曇,2015/4/24
晴時々曇,2015/4/25
晴,2015/4/26
快晴,2015/4/27
晴時々薄曇,2015/4/28
薄曇後時々晴,2015/4/29
曇時々晴,2015/4/30
晴,2015/5/1
快晴,2015/5/2
薄曇時々晴,2015/5/3
晴一時曇,2015/5/4
曇後晴,2015/5/5
晴後薄曇,2015/5/6
曇一時雨後晴,2015/5/7
晴一時曇,2015/5/8
曇一時雨,2015/5/9
晴後時々曇,2015/5/10
晴後薄曇,2015/5/11
曇後一時雨,2015/5/12
晴,2015/5/13
晴後薄曇,2015/5/14
晴後曇,2015/5/15
曇一時雨,2015/5/16
薄曇,2015/5/17
曇,2015/5/18
曇一時雨,2015/5/19
晴時々薄曇,2015/5/20
晴,2015/5/21
薄曇,2015/5/22
薄曇一時晴,2015/5/23
曇後一時晴,2015/5/24
曇一時晴,2015/5/25
晴,2015/5/26
晴後一時薄曇,2015/5/27
曇後一時晴,2015/5/28
曇後時々雨,2015/5/29
晴後時々薄曇,2015/5/30
晴後一時薄曇,2015/5/31
晴後薄曇,2015/6/1
曇時々晴,2015/6/2
雨一時曇,2015/6/3
薄曇後晴,2015/6/4
曇後時々雨,2015/6/5
曇時々雨一時晴,2015/6/6
晴後薄曇,2015/6/7
薄曇,2015/6/8
曇時々雨,2015/6/9
薄曇,2015/6/10
薄曇,2015/6/11
雨後曇,2015/6/12
曇一時晴,2015/6/13
曇一時雨,2015/6/14
薄曇一時晴,2015/6/15
曇,2015/6/16
曇一時雨,2015/6/17
曇後一時雨,2015/6/18
雨,2015/6/19
薄曇一時晴,2015/6/20
雨時々曇,2015/6/21
曇,2015/6/22
晴時々曇,2015/6/23
晴,2015/6/24
晴一時曇,2015/6/25
曇後雨,2015/6/26
雨後曇,2015/6/27
晴後曇,2015/6/28
晴一時曇,2015/6/29
曇,2015/6/30
雨後一時曇,2015/7/1
曇一時雨,2015/7/2
大雨後一時曇,2015/7/3
雨時々曇,2015/7/4
雨時々曇,2015/7/5
雨,2015/7/6
雨時々曇,2015/7/7
曇後雨,2015/7/8
雨一時曇,2015/7/9
晴一時曇,2015/7/10
晴一時曇,2015/7/11
晴時々薄曇,2015/7/12
薄曇,2015/7/13
快晴,2015/7/14
晴,2015/7/15
曇時々雨,2015/7/16
曇一時雨,2015/7/17
曇後雨,2015/7/18
晴後曇,2015/7/19
晴時々曇,2015/7/20
晴,2015/7/21
晴一時薄曇,2015/7/22
曇時々雨,2015/7/23
曇後一時雨、雷を伴う,2015/7/24
薄曇後一時晴,2015/7/25
薄曇時々晴,2015/7/26
晴,2015/7/27
曇後晴,2015/7/28
曇時々晴,2015/7/29
曇後一時雨、雷を伴う,2015/7/30
晴,2015/7/31
晴,2015/8/1
晴,2015/8/2
晴,2015/8/3
晴,2015/8/4
快晴,2015/8/5
晴,2015/8/6
晴後時々薄曇,2015/8/7
曇時々晴,2015/8/8
晴一時曇,2015/8/9
曇一時雨、雷を伴う,2015/8/10
曇後時々晴,2015/8/11
曇一時晴,2015/8/12
曇一時雨,2015/8/13
曇一時晴,2015/8/14
晴一時曇,2015/8/15
曇時々晴,2015/8/16
雨時々曇,2015/8/17
曇,2015/8/18
曇,2015/8/19
雨後時々曇,2015/8/20
曇後一時雨,2015/8/21
曇後晴,2015/8/22
曇一時晴,2015/8/23
曇,2015/8/24
曇後一時雨,2015/8/25
雨,2015/8/26
曇,2015/8/27
曇時々雨,2015/8/28
雨後一時曇,2015/8/29
雨時々曇,2015/8/30
曇一時雨,2015/8/31
雨後曇、雷を伴う,2015/9/1
曇時々雨後晴,2015/9/2
曇後一時雨,2015/9/3
曇後一時雨、雷を伴う,2015/9/4
曇一時晴,2015/9/5
曇後時々雨,2015/9/6
雨時々曇,2015/9/7
大雨,2015/9/8
大雨、雷を伴う,2015/9/9
雨一時曇,2015/9/10
晴一時曇,2015/9/11
晴一時曇,2015/9/12
曇一時晴,2015/9/13
曇後一時晴,2015/9/14
薄曇時々晴,2015/9/15
曇後時々雨,2015/9/16
大雨,2015/9/17
雨後時々曇、雷を伴う,2015/9/18
晴時々曇,2015/9/19
晴一時曇,2015/9/20
曇時々晴,2015/9/21
晴,2015/9/22
薄曇時々晴,2015/9/23
曇後一時雨,2015/9/24
雨,2015/9/25
曇一時雨,2015/9/26
曇一時雨後時々晴,2015/9/27
晴,2015/9/28
曇一時晴,2015/9/29
晴時々薄曇,2015/9/30
曇後雨,2015/10/1
曇時々晴一時雨,2015/10/2
晴,2015/10/3
晴時々曇,2015/10/4
曇,2015/10/5
晴,2015/10/6
快晴,2015/10/7
快晴,2015/10/8
晴時々薄曇,2015/10/9
曇一時晴,2015/10/10
雨時々曇,2015/10/11
晴一時曇,2015/10/12
晴後一時曇,2015/10/13
晴時々曇,2015/10/14
晴後薄曇,2015/10/15
雨時々曇,2015/10/16
曇一時雨,2015/10/17
晴一時曇,2015/10/18
快晴,2015/10/19
薄曇後一時晴,2015/10/20
曇後時々晴,2015/10/21
晴後一時曇,2015/10/22
曇,2015/10/23
晴一時曇,2015/10/24
快晴,2015/10/25
晴後一時薄曇,2015/10/26
晴一時薄曇,2015/10/27
晴後一時曇,2015/10/28
曇後時々晴,2015/10/29
曇時々晴,2015/10/30
曇後一時晴,2015/10/31
薄曇時々晴,2015/11/1
大雨時々曇,2015/11/2
晴,2015/11/3
快晴,2015/11/4
晴,2015/11/5
快晴,2015/11/6
曇一時晴,2015/11/7
雨一時曇,2015/11/8
曇一時雨,2015/11/9
雨時々曇,2015/11/10
晴後曇,2015/11/11
曇一時晴,2015/11/12
曇一時晴,2015/11/13
雨一時曇,2015/11/14
雨一時曇後晴,2015/11/15
晴後曇,2015/11/16
曇一時晴後時々雨,2015/11/17
曇後時々雨,2015/11/18
晴一時曇,2015/11/19
曇一時雨,2015/11/20
晴後曇,2015/11/21
曇,2015/11/22
曇一時雨,2015/11/23
薄曇後晴,2015/11/24
曇時々雨,2015/11/25
雨後曇,2015/11/26
快晴,2015/11/27
快晴,2015/11/28
晴後薄曇,2015/11/29
晴時々薄曇,2015/11/30
快晴,2015/12/1
曇一時雨,2015/12/2
曇時々雨,2015/12/3
快晴,2015/12/4
晴,2015/12/5
曇一時晴,2015/12/6
晴後一時薄曇,2015/12/7
曇後晴,2015/12/8
晴後一時薄曇,2015/12/9
曇一時晴,2015/12/10
大雨後晴時々曇,2015/12/11
晴一時曇,2015/12/12
雨後一時曇,2015/12/13
曇,2015/12/14
曇時々晴,2015/12/15
晴後一時曇,2015/12/16
曇一時晴,2015/12/17
快晴,2015/12/18
快晴,2015/12/19
快晴,2015/12/20
曇時々晴,2015/12/21
晴後一時曇,2015/12/22
曇後時々雨,2015/12/23
曇後時々晴,2015/12/24
薄曇後晴,2015/12/25
晴一時曇,2015/12/26
晴後曇,2015/12/27
晴,2015/12/28
快晴,2015/12/29
晴一時曇,2015/12/30
晴一時曇,2015/12/31
快晴,2016/1/1
晴時々薄曇,2016/1/2
晴後時々薄曇,2016/1/3
快晴,2016/1/4
晴後一時曇,2016/1/5
曇,2016/1/6
晴時々曇,2016/1/7
晴,2016/1/8
快晴,2016/1/9
快晴,2016/1/10
曇一時晴,2016/1/11
雨一時みぞれ後時々曇,2016/1/12
晴一時薄曇,2016/1/13
快晴,2016/1/14
晴一時曇,2016/1/15
快晴,2016/1/16
曇一時晴,2016/1/17
大雨後時々晴、みぞれを伴う,2016/1/18
快晴,2016/1/19
晴,2016/1/20
薄曇時々晴,2016/1/21
晴一時薄曇,2016/1/22
曇後時々雨,2016/1/23
快晴,2016/1/24
快晴,2016/1/25
晴,2016/1/26
晴,2016/1/27
快晴,2016/1/28
雨一時曇,2016/1/29
雨後曇、あられを伴う,2016/1/30
晴一時曇,2016/1/31
曇,2016/2/1
晴一時曇,2016/2/2
晴後時々曇,2016/2/3
晴時々曇,2016/2/4
晴一時薄曇,2016/2/5
曇,2016/2/6
晴,2016/2/7
曇後晴,2016/2/8
晴,2016/2/9
快晴,2016/2/10
快晴,2016/2/11
曇一時晴,2016/2/12
曇時々晴,2016/2/13
雨後晴,2016/2/14
曇後雨,2016/2/15
晴,2016/2/16
晴後時々曇,2016/2/17
晴時々曇,2016/2/18
晴,2016/2/19
曇後雨,2016/2/20
曇一時雨後時々晴,2016/2/21
曇後一時雨,2016/2/22
曇後一時晴,2016/2/23
曇,2016/2/24
曇後晴,2016/2/25
快晴,2016/2/26
晴,2016/2/27
晴後時々曇,2016/2/28
曇時々雨,2016/2/29
快晴,2016/3/1
晴,2016/3/2
快晴,2016/3/3
晴,2016/3/4
曇,2016/3/5
曇一時雨,2016/3/6
雨後時々曇,2016/3/7
晴一時曇,2016/3/8
雨一時曇,2016/3/9
曇,2016/3/10
雨後時々曇,2016/3/11
曇時々晴後一時雨,2016/3/12
曇,2016/3/13
雨,2016/3/14
快晴,2016/3/15
曇,2016/3/16
快晴,2016/3/17
晴後薄曇,2016/3/18
雨時々晴一時霧雨,2016/3/19
晴時々曇,2016/3/20
曇一時雨後晴,2016/3/21
晴一時曇,2016/3/22
曇時々晴,2016/3/23
曇時々雨一時晴,2016/3/24
晴一時曇,2016/3/25
曇後晴,2016/3/26
晴時々曇,2016/3/27
曇一時雨後一時晴,2016/3/28
晴後薄曇,2016/3/29
薄曇,2016/3/30
晴後薄曇,2016/3/31
曇,2016/4/1
曇一時雨,2016/4/2
雨後曇,2016/4/3
雨後曇,2016/4/4
曇一時雨,2016/4/5
薄曇一時晴,2016/4/6
大雨後一時曇,2016/4/7
曇一時晴,2016/4/8
薄曇,2016/4/9
薄曇,2016/4/10
曇後一時晴,2016/4/11
晴後一時薄曇,2016/4/12
雨時々曇,2016/4/13
雨後曇,2016/4/14
快晴,2016/4/15
曇,2016/4/16
曇時々雨一時晴,2016/4/17
晴後雨時々曇,2016/4/18
晴,2016/4/19
晴後薄曇,2016/4/20
曇時々雨,2016/4/21
晴後曇,2016/4/22
曇,2016/4/23
雨後曇,2016/4/24
薄曇一時晴,2016/4/25
晴一時薄曇,2016/4/26
曇,2016/4/27
雨後一時曇,2016/4/28
晴一時曇,2016/4/29
晴,2016/4/30
晴時々曇,2016/5/1
曇,2016/5/2
曇,2016/5/3
晴一時雨,2016/5/4
快晴,2016/5/5
曇後雨,2016/5/6
晴時々薄曇,2016/5/7
晴後薄曇,2016/5/8
曇後雨,2016/5/9
曇,2016/5/10
曇一時雨,2016/5/11
快晴,2016/5/12
晴,2016/5/13
薄曇時々晴,2016/5/14
薄曇後時々晴,2016/5/15
曇後一時晴,2016/5/16
大雨後一時曇,2016/5/17
晴,2016/5/18
晴後薄曇,2016/5/19
曇,2016/5/20
晴後時々曇,2016/5/21
快晴,2016/5/22
薄曇後時々晴,2016/5/23
薄曇一時晴,2016/5/24
曇,2016/5/25
曇時々晴,2016/5/26
雨時々曇,2016/5/27
曇,2016/5/28
晴後曇,2016/5/29
雨時々曇,2016/5/30
曇,2016/5/31
薄曇,2016/6/1
晴,2016/6/2
晴,2016/6/3
薄曇,2016/6/4
曇一時雨,2016/6/5
曇,2016/6/6
曇時々雨,2016/6/7
曇,2016/6/8
曇一時雨,2016/6/9
晴,2016/6/10
晴後薄曇,2016/6/11
曇,2016/6/12
大雨,2016/6/13
曇一時晴,2016/6/14
曇時々雨,2016/6/15
曇時々雨,2016/6/16
晴時々曇,2016/6/17
晴,2016/6/18
曇後一時雨,2016/6/19
薄曇,2016/6/20
雨時々曇一時晴,2016/6/21
曇一時雨,2016/6/22
雨後晴,2016/6/23
曇後時々雨,2016/6/24
曇一時雨,2016/6/25
薄曇一時晴,2016/6/26
晴一時薄曇,2016/6/27
雨時々曇,2016/6/28
曇後一時雨,2016/6/29
曇一時雨,2016/6/30
曇一時晴,2016/7/1
曇後時々晴,2016/7/2
曇一時晴,2016/7/3
晴後一時雨、雷を伴う,2016/7/4
曇一時雨,2016/7/5
曇一時晴,2016/7/6
晴,2016/7/7
曇,2016/7/8
雨後時々曇,2016/7/9
薄曇,2016/7/10
晴後一時薄曇,2016/7/11
晴時々曇,2016/7/12
雨時々曇,2016/7/13
曇時々晴後一時雨、雷を伴う,2016/7/14
雨時々曇,2016/7/15
曇,2016/7/16
曇一時雨,2016/7/17
晴時々曇,2016/7/18
晴一時曇,2016/7/19
曇後晴,2016/7/20
雨後一時曇,2016/7/21
雨後時々曇,2016/7/22
曇後一時晴,2016/7/23
晴一時曇,2016/7/24
曇,2016/7/25
曇時々雨,2016/7/26
曇後一時晴,2016/7/27
曇,2016/7/28
晴,2016/7/29
晴,2016/7/30
曇時々晴後一時雨,2016/7/31
曇時々晴一時雨、雷を伴う,2016/8/1
曇時々雨、雷を伴う,2016/8/2
曇一時晴,2016/8/3
晴,2016/8/4
晴,2016/8/5
晴,2016/8/6
晴,2016/8/7
曇一時晴,2016/8/8
晴時々薄曇,2016/8/9
曇時々晴,2016/8/10
曇後一時晴,2016/8/11
曇後晴,2016/8/12
晴時々曇,2016/8/13
曇,2016/8/14
曇後一時晴,2016/8/15
曇後時々雨,2016/8/16
晴,2016/8/17
曇後大雨、雷を伴う,2016/8/18
晴時々曇,2016/8/19
大雨時々曇、雷を伴う,2016/8/20
薄曇時々晴,2016/8/21
大雨,2016/8/22
曇一時雨,2016/8/23
曇一時雨,2016/8/24
晴,2016/8/25
晴,2016/8/26
雨時々曇,2016/8/27
曇時々雨,2016/8/28
曇時々雨後一時晴,2016/8/29
曇時々雨,2016/8/30
晴,2016/8/31
晴後時々薄曇,2016/9/1
晴時々曇,2016/9/2
晴時々曇,2016/9/3
曇時々雨後晴,2016/9/4
晴後一時曇,2016/9/5
晴時々薄曇,2016/9/6
曇時々雨後晴,2016/9/7
曇時々雨,2016/9/8
晴時々曇,2016/9/9
曇時々晴,2016/9/10
曇時々雨,2016/9/11
曇,2016/9/12
大雨後時々曇,2016/9/13
曇一時雨,2016/9/14
曇時々雨,2016/9/15
曇時々雨,2016/9/16
晴後薄曇,2016/9/17
曇時々雨,2016/9/18
雨一時曇,2016/9/19
大雨,2016/9/20
曇後一時雨,2016/9/21
大雨,2016/9/22
雨一時曇,2016/9/23
